연도,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위명
2024-04,브로콜리,브로콜리(국산),3961.957,상품,1,개
2024-04,참깨,백색(국산),16609.198,상품,500,g
2024-04,참깨,중국,4999.047,중품,500,g
2024-04,땅콩,국산,3571.036,상품,100,g
2024-04,땅콩,수입,1055.989,중품,100,g
2024-04,느타리버섯,느타리버섯,987.764,상품,100,g
2024-04,느타리버섯,애느타리버섯,600.639,상품,100,g
2024-04,팽이버섯,팽이버섯,596.912,상품,150,g
2024-04,새송이버섯,새송이버섯,621.974,상품,100,g
2024-04,새송이버섯,새송이버섯,476.927,중품,100,g
2024-04,호두,수입,1524.017,중품,100,g
2024-04,아몬드,수입,1551.835,중품,100,g
2024-04,사과,후지,24849.699,상품,10,개
2024-04,사과,후지,20800.428,중품,10,개
2024-04,배,신고,44804.35,상품,10,개
2024-04,배,신고,34679.38,중품,10,개
2024-04,포도,샤인머스켓,34629.697,L과,2,kg
2024-04,단감,단감,19432.982,상품,10,개
2024-04,바나나,수입,278.419,상품,100,g
2024-04,바나나,수입,269.22,중품,100,g
2024-04,참다래,국산,9984.863,상품,10,개
2024-04,파인애플,수입,6923.113,상품,1,개
2024-04,파인애플,수입,5788.545,중품,1,개
2024-04,오렌지,네이블 미국,15113.691,상품,10,개
2024-04,오렌지,네이블 미국,12397.502,중품,10,개
2024-04,방울토마토,방울토마토,13396.832,상품,1,kg
2024-04,방울토마토,대추방울토마토,11421.156,상품,1,kg
2024-04,레몬,수입,10247.498,상품,10,개
2024-04,레몬,수입,8695.286,중품,10,개
2024-04,체리,수입,2274.546,상품,100,g
2024-04,망고,수입,3640.914,상품,1,개
2024-04,망고,수입,2909.265,중품,1,개
2024-04,아보카도,수입,2191.173,상품,1,개
2024-04,고등어,국산(염장),4377.375,중품,2,마리
2024-04,고등어,국산(신선 냉장),3640.861,大,1,마리
2024-04,고등어,국산(신선 냉장),2945.778,中,1,마리
2024-04,고등어,국산(냉동),3929.273,大,1,마리
2024-04,고등어,수입산(염장),6620.268,大,2,마리
2024-04,꽁치,냉동(수입),6488.91,중품,5,마리
2024-04,갈치,국산(냉장),18781.117,大,1,마리
2024-04,갈치,국산(냉장),9409.821,中,1,마리
2024-04,갈치,국산(냉동),9871.169,大,1,마리
2024-04,갈치,국산(냉동),3752.478,中,1,마리
2024-04,조기,참조기(냉동),1444.417,中,1,마리
2024-04,조기,굴비,2834.156,中,1,마리
2024-04,명태,냉동(원양수입통합),3492.34,大,1,마리
2024-04,명태,냉동(원양수입통합),2656.444,中,1,마리
2024-04,명태,냉동가공,9530.934,中,1,kg
2024-04,물오징어,연근해(냉동),5832.793,中,1,마리
2024-04,물오징어,원양(냉동),4118.442,中,1,마리
2024-04,물오징어,원양(냉동),2670.996,小,1,마리
2024-04,건멸치,건멸치,2235.836,대멸,100,g
2024-04,건멸치,건멸치,2826.19,중멸,100,g
2024-04,건멸치,건멸치,3108.796,세멸,100,g
2024-04,건오징어,건오징어,70456.485,중품,10,마리
2024-04,김,마른김,1237.284,중품,10,장
2024-04,김,얼구운김,1932.138,중품,10,장
2024-04,건미역,건미역,3054.622,상품,100,g
2024-04,굴,굴,18449.491,상품,1,kg
2024-04,수입조기,부세수입(냉동),3829.828,중품,1,마리
2024-04,새우젓,새우젓,15295.655,상품,1,kg
2024-04,멸치액젓,멸치액젓,5305.369,상품,1,kg
2024-04,굵은소금,굵은소금,10310.651,상품,5,kg
2024-04,전복,전복,12388.814,중품,5,마리
2024-04,새우,흰다리(수입),4642.659,중품,10,마리
2024-04,즉석밥,CJ 햇반 백미밥 210g×8개,10305.784,상품,1,묶음
2024-04,두부,풀무원 국산콩 300g×2,5177.2,상품,1,개
2024-04,김치,대상 종가집 포기김치 3.3kg,32616.292,상품,1,개
2024-04,고추장,해찬들 우리쌀로만든 태양초고추장 1kg,15064.628,상품,1,개
2024-04,된장,청정원 재래식 생된장 1kg,7622.887,상품,1,개
2024-04,간장,샘표 양조간장 501 1.7L,12920.981,상품,1,개
2024-04,맛김(조미김),동원에프앤비 양반 들기름김 5g×20봉,8882.299,상품,1,묶음
2024-04,콩나물,풀무원 국산콩 콩나물 340g,2176.652,상품,1,봉
2024-05,쌀,20kg,53945.202,상품,20,kg
2024-05,쌀,10kg,28031.802,상품,10,kg
2024-05,찹쌀,일반계,3736.217,상품,1,kg
2024-05,콩,흰 콩(국산),5352.585,상품,500,g
2024-05,팥,붉은 팥(국산),9271.789,상품,500,g
2024-05,녹두,국산,11917.144,상품,500,g
2024-05,고구마,밤,5680.975,상품,1,kg
2024-05,고구마,밤,4655.342,중품,1,kg
2024-05,감자,수미(노지),414.417,상품,100,g
2024-05,감자,수미(노지),480.5,중품,100,g
2024-05,감자,수미(시설),543.313,상품,100,g
2024-05,감자,수미(시설),436.275,중품,100,g
2024-05,배추,봄,3813.656,상품,1,포기
2024-05,양배추,양배추,6290.3,상품,1,포기
2024-05,양배추,양배추,4607.797,중품,1,포기
2024-05,시금치,시금치,689.735,상품,100,g
2024-05,상추,적,837.715,상품,100,g
2024-05,상추,적,582.483,중품,100,g
2024-05,상추,청,984.153,상품,100,g
2024-05,얼갈이배추,얼갈이배추,2767.725,상품,1,kg
2024-05,수박,수박,23870.632,상품,1,개
2024-05,수박,수박,20675.136,중품,1,개
2024-05,참외,참외,22938.976,상품,10,개
2024-05,참외,참외,17993.343,중품,10,개
2024-05,오이,가시계통,9324.675,상품,10,개
2024-05,오이,다다기계통,7326.432,상품,10,개
2024-05,오이,다다기계통,5578.156,중품,10,개
2024-05,오이,취청,11579.674,상품,10,개
2024-05,호박,애호박,1319.337,상품,1,개
2024-05,호박,애호박,1045.456,중품,1,개
2024-05,호박,쥬키니,1357.344,상품,1,개
2024-05,토마토,토마토,5677.499,상품,1,kg
2024-05,딸기,딸기,1242.544,상품,100,g
2024-05,딸기,딸기,918.722,중품,100,g
2024-05,무,봄,1933.067,상품,1,개
2024-05,무,봄,2027.308,중품,1,개
2024-05,무,월동,2186.711,상품,1,개
2024-05,무,월동,1696.942,중품,1,개
2024-05,당근,무세척,4761.21,상품,1,kg
2024-05,당근,무세척,4045.582,중품,1,kg
2024-05,열무,열무,2911.454,상품,1,kg
2024-05,건고추,화건,18736.333,상품,600,g
2024-05,풋고추,풋고추(녹광 등),1445.615,상품,100,g
2024-05,풋고추,꽈리고추,1479.781,상품,100,g
2024-05,풋고추,꽈리고추,957.796,중품,100,g
2024-05,풋고추,청양고추,1099.779,상품,100,g
2024-05,풋고추,청양고추,748.485,중품,100,g
2024-05,풋고추,오이맛고추,1093.503,상품,100,g
2024-05,붉은고추,붉은고추,2664.837,상품,100,g
2024-05,양파,양파,2156.006,상품,1,kg
2024-05,양파,양파,1646.67,중품,1,kg
2024-05,파,대파,2780.094,상품,1,kg
2024-05,파,대파,2228.872,중품,1,kg
2024-05,파,쪽파,8203.329,상품,1,kg
2024-05,파,쪽파,5421.465,중품,1,kg
2024-05,생강,국산,16066.437,상품,1,kg
2024-05,고춧가루,국산,33751.038,상품,1,kg
2024-05,고춧가루,중국,13356.727,상품,1,kg
2024-05,미나리,미나리,1351.5,상품,100,g
2024-05,깻잎,깻잎,2269.481,상품,100,g
2024-05,피망,청,1100.064,상품,100,g
2024-05,파프리카,파프리카,1472.94,상품,200,g
2024-05,파프리카,파프리카,1274.158,중품,200,g
2024-05,멜론,멜론,15898.96,상품,1,개
2024-05,깐마늘(국산),깐마늘(국산),9245.915,상품,1,kg
2024-05,깐마늘(국산),깐마늘(국산),7613.269,중품,1,kg
2024-05,알배기배추,알배기배추,3018.955,상품,1,포기
2024-05,알배기배추,알배기배추,1985.729,중품,1,포기
2024-05,브로콜리,브로콜리(국산),2740.468,상품,1,개
2024-05,브로콜리,브로콜리(국산),1564.563,중품,1,개
2024-05,참깨,백색(국산),16591.953,상품,500,g
2024-05,참깨,중국,5048.1,중품,500,g
2024-05,땅콩,국산,3599.832,상품,100,g
2024-05,땅콩,수입,1073.391,중품,100,g
2024-05,느타리버섯,느타리버섯,974.729,상품,100,g
2024-05,느타리버섯,애느타리버섯,587.931,상품,100,g
2024-05,팽이버섯,팽이버섯,555.67,상품,150,g
2024-05,새송이버섯,새송이버섯,614.482,상품,100,g
2024-05,새송이버섯,새송이버섯,466.275,중품,100,g
2024-05,호두,수입,1650.427,중품,100,g
2024-05,아몬드,수입,1516.196,중품,100,g
2024-05,사과,후지,30453.503,상품,10,개
2024-05,사과,후지,24502.823,중품,10,개
2024-05,배,신고,52761.416,상품,10,개
2024-05,배,신고,37902.07,중품,10,개
2024-05,바나나,수입,255.526,상품,100,g
2024-05,바나나,수입,237.415,중품,100,g
2024-05,파인애플,수입,6738.123,상품,1,개
2024-05,파인애플,수입,6403.583,중품,1,개
2024-05,오렌지,네이블 미국,15065.239,상품,10,개
2024-05,오렌지,네이블 미국,12466.071,중품,10,개
2024-05,방울토마토,방울토마토,10909.46,상품,1,kg
2024-05,방울토마토,대추방울토마토,8744.427,상품,1,kg
2024-05,레몬,수입,10829.361,상품,10,개
2024-05,레몬,수입,8811.224,중품,10,개
2024-05,체리,수입,2527.902,상품,100,g
2024-05,체리,수입,2134.736,중품,100,g
2024-05,망고,수입,3910.057,상품,1,개
2024-05,망고,수입,2868.81,중품,1,개
2024-05,아보카도,수입,2144.34,상품,1,개
2024-05,고등어,국산(염장),4460.697,중품,2,마리
2024-05,고등어,국산(신선 냉장),4441.113,大,1,마리
2024-05,고등어,국산(신선 냉장),2892.016,中,1,마리
2024-05,고등어,국산(냉동),3666.682,大,1,마리
2024-05,고등어,수입산(염장),6539.18,大,2,마리
2024-05,꽁치,냉동(수입),6600.703,중품,5,마리
2024-05,갈치,국산(냉장),18358.319,大,1,마리
2024-05,갈치,국산(냉장),9046.714,中,1,마리
2024-05,갈치,국산(냉동),9657.641,大,1,마리
2024-05,갈치,국산(냉동),3770.789,中,1,마리
2024-05,조기,참조기(냉동),1458.889,中,1,마리
2024-05,조기,참조기(냉동),1033.556,小,1,마리
2024-05,조기,굴비,2687.953,中,1,마리
2024-05,명태,냉동(원양수입통합),3751.672,大,1,마리
2024-05,명태,냉동(원양수입통합),2685,中,1,마리
2024-05,명태,냉동가공,9539.504,中,1,kg
2024-05,물오징어,연근해(신선 냉장),5211.447,小,1,마리
2024-05,물오징어,연근해(냉동),5752.498,中,1,마리
2024-05,물오징어,원양(냉동),4317.653,中,1,마리
2024-05,물오징어,원양(냉동),2763.252,小,1,마리
2024-05,건멸치,건멸치,2293.456,대멸,100,g
2024-05,건멸치,건멸치,2863.818,중멸,100,g
2024-05,건멸치,건멸치,3175.067,세멸,100,g
2024-05,건오징어,건오징어,69939.205,중품,10,마리
2024-05,김,마른김,1245.033,중품,10,장
2024-05,김,얼구운김,1983.099,중품,10,장
2024-05,건미역,건미역,3090.204,상품,100,g
2024-05,굴,굴,18361.042,상품,1,kg
2024-05,수입조기,부세수입(냉동),3866.651,중품,1,마리
2024-05,새우젓,새우젓,15101.096,상품,1,kg
2024-05,멸치액젓,멸치액젓,5339.038,상품,1,kg
2024-05,굵은소금,굵은소금,11065.721,상품,5,kg
2024-05,전복,전복,12372.957,중품,5,마리
2024-05,새우,흰다리(수입),4652.919,중품,10,마리
2024-05,홍합,깐홍합(냉장),11316.923,상품,100,g
2024-05,홍합,안깐홍합(냉장),3309.478,상품,1,kg
2024-05,가리비,해만가리비(홍가리비),11703.78,상품,1,kg
2024-05,건다시마,완도산,3947.787,상품,100,g
2024-05,즉석밥,CJ 햇반 백미밥 210g×8개,9419.973,상품,1,묶음
2024-05,두부,풀무원 국산콩 300g×2,5308.961,상품,1,개
2024-05,김치,대상 종가집 포기김치 3.3kg,32954.544,상품,1,개
2024-05,고추장,해찬들 우리쌀로만든 태양초고추장 1kg,14710.408,상품,1,개
2024-05,된장,청정원 재래식 생된장 1kg,7603.25,상품,1,개
2024-05,간장,샘표 양조간장 501 1.7L,12301.681,상품,1,개
2024-05,맛김(조미김),동원에프앤비 양반 들기름김 5g×20봉,9149.411,상품,1,묶음
2024-05,콩나물,풀무원 국산콩 콩나물 340g,2464.084,상품,1,봉
2024-06,쌀,20kg,53763.229,상품,20,kg
2024-06,쌀,10kg,28447.347,상품,10,kg
2024-06,찹쌀,일반계,3857.155,상품,1,kg
2024-06,콩,흰 콩(국산),5319.451,상품,500,g
2024-06,팥,붉은 팥(국산),9885.932,상품,500,g
2024-06,녹두,국산,11933,상품,500,g
2024-06,고구마,밤,5883.498,상품,1,kg
2024-06,고구마,밤,4885.615,중품,1,kg
2024-06,감자,수미(노지),356.831,상품,100,g
2024-06,감자,수미(노지),276.006,중품,100,g
2024-06,감자,수미(시설),453.317,상품,100,g
2024-06,감자,수미(시설),381.136,중품,100,g
2024-06,배추,봄,3560.492,상품,1,포기
2024-06,배추,봄,3231.736,중품,1,포기
2024-06,양배추,양배추,4938.369,상품,1,포기
2024-06,양배추,양배추,3682.908,중품,1,포기
2024-06,시금치,시금치,804.525,상품,100,g
2024-06,상추,적,905.696,상품,100,g
2024-06,상추,적,559.895,중품,100,g
2024-06,상추,청,1029.311,상품,100,g
2024-06,얼갈이배추,얼갈이배추,2472.507,상품,1,kg
2024-06,수박,수박,21330.385,상품,1,개
2024-06,수박,수박,18455.676,중품,1,개
2024-06,참외,참외,17853.507,상품,10,개
2024-06,참외,참외,14096.219,중품,10,개
2024-06,오이,가시계통,7937.5,상품,10,개
2024-06,오이,다다기계통,6229.807,상품,10,개
2024-06,오이,다다기계통,4562.307,중품,10,개
2024-06,오이,취청,8896.371,상품,10,개
2024-06,호박,애호박,1084.557,상품,1,개
2024-06,호박,애호박,815.362,중품,1,개
2024-06,호박,쥬키니,1136.658,상품,1,개
2024-06,토마토,토마토,4424.567,상품,1,kg
2024-06,무,봄,2096.695,상품,1,개
2024-06,무,봄,1878.574,중품,1,개
2024-06,당근,무세척,5674.332,상품,1,kg
2024-06,당근,무세척,4012.29,중품,1,kg
2024-06,열무,열무,2483.88,상품,1,kg
2024-06,건고추,화건,18734.035,상품,600,g
2024-06,풋고추,풋고추(녹광 등),1310.282,상품,100,g
2024-06,풋고추,꽈리고추,1302.288,상품,100,g
2024-06,풋고추,꽈리고추,794.87,중품,100,g
2024-06,풋고추,청양고추,1041.429,상품,100,g
2024-06,풋고추,청양고추,644.584,중품,100,g
2024-06,풋고추,오이맛고추,936.44,상품,100,g
2024-06,붉은고추,붉은고추,2118.501,상품,100,g
2024-06,양파,양파,2178.197,상품,1,kg
2024-06,양파,양파,1763.71,중품,1,kg
2024-06,파,대파,2711.592,상품,1,kg
2024-06,파,대파,2117.199,중품,1,kg
2024-06,파,쪽파,9508.02,상품,1,kg
2024-06,파,쪽파,5885.703,중품,1,kg
2024-06,생강,국산,15920.395,상품,1,kg
2024-06,고춧가루,국산,35594.917,상품,1,kg
2024-06,고춧가루,중국,13396.651,상품,1,kg
2024-06,미나리,미나리,1298.547,상품,100,g
2024-06,깻잎,깻잎,2149.088,상품,100,g
2024-06,깻잎,깻잎,1096.563,중품,100,g
2024-06,피망,청,1013.045,상품,100,g
2024-06,파프리카,파프리카,1365.396,상품,200,g
2024-06,파프리카,파프리카,1038.923,중품,200,g
2024-06,멜론,멜론,11027.05,상품,1,개
2024-06,멜론,멜론,7615,중품,1,개
2024-06,깐마늘(국산),깐마늘(국산),10291.453,상품,1,kg
2024-06,깐마늘(국산),깐마늘(국산),7589.069,중품,1,kg
2024-06,알배기배추,알배기배추,2289.114,상품,1,포기
2024-06,알배기배추,알배기배추,1524.579,중품,1,포기
2024-06,브로콜리,브로콜리(국산),1924.469,상품,1,개
2024-06,브로콜리,브로콜리(국산),1831.647,중품,1,개
2024-06,참깨,백색(국산),16708.864,상품,500,g
2024-06,참깨,중국,5154.395,중품,500,g
2024-06,땅콩,국산,3705.469,상품,100,g
2024-06,땅콩,수입,1098.734,중품,100,g
2024-06,느타리버섯,느타리버섯,1001.569,상품,100,g
2024-06,느타리버섯,애느타리버섯,563.962,상품,100,g
2024-06,팽이버섯,팽이버섯,553.739,상품,150,g
2024-06,새송이버섯,새송이버섯,586.091,상품,100,g
2024-06,새송이버섯,새송이버섯,474.806,중품,100,g
2024-06,호두,수입,1534.987,중품,100,g
2024-06,아몬드,수입,1511.15,중품,100,g
2024-06,사과,후지,33546.05,상품,10,개
2024-06,사과,후지,24829.768,중품,10,개
2024-06,배,신고,64025.977,상품,10,개
2024-06,배,신고,48535.874,중품,10,개
2024-06,바나나,수입,275.461,상품,100,g
2024-06,바나나,수입,240.925,중품,100,g
2024-06,참다래,그린 뉴질랜드,10271.309,상품,10,개
2024-06,참다래,그린 뉴질랜드,9145.091,중품,10,개
2024-06,파인애플,수입,7205.751,상품,1,개
2024-06,파인애플,수입,6629.502,중품,1,개
2024-06,오렌지,네이블 미국,17710.409,상품,10,개
2024-06,오렌지,네이블 미국,13050.646,중품,10,개
2024-06,방울토마토,방울토마토,8830.564,상품,1,kg
2024-06,방울토마토,대추방울토마토,7067.951,상품,1,kg
2024-06,레몬,수입,12221.501,상품,10,개
2024-06,레몬,수입,10547.883,중품,10,개
2024-06,체리,수입,2169.498,상품,100,g
2024-06,체리,수입,1917.392,중품,100,g
2024-06,망고,수입,4331.319,상품,1,개
2024-06,망고,수입,3221.357,중품,1,개
2024-06,아보카도,수입,2100.767,상품,1,개
2024-06,고등어,국산(염장),4613.594,중품,2,마리
2024-06,고등어,국산(신선 냉장),3723.99,大,1,마리
2024-06,고등어,국산(신선 냉장),2678.99,中,1,마리
2024-06,고등어,국산(냉동),4128.247,大,1,마리
2024-06,고등어,수입산(염장),6637.826,大,2,마리
2024-06,꽁치,냉동(수입),6779.381,중품,5,마리
2024-06,갈치,국산(냉장),17825.303,大,1,마리
2024-06,갈치,국산(냉장),8223.906,中,1,마리
2024-06,갈치,국산(냉장),3218.548,小,1,마리
2024-06,갈치,국산(냉동),10210.236,大,1,마리
2024-06,갈치,국산(냉동),4373.949,中,1,마리
2024-06,갈치,국산(냉동),3338.673,小,1,마리
2024-06,조기,참조기(냉동),1674.019,中,1,마리
2024-06,조기,참조기(냉동),1109.328,小,1,마리
2024-06,조기,굴비,2763.37,中,1,마리
2024-06,명태,냉동(원양수입통합),3890.057,大,1,마리
2024-06,명태,냉동가공,9150.887,中,1,kg
2024-06,물오징어,연근해(신선 냉장),4571.883,小,1,마리
2024-06,물오징어,연근해(냉동),5766.129,中,1,마리
2024-06,물오징어,원양(냉동),4255.797,中,1,마리
2024-06,물오징어,원양(냉동),2926.871,小,1,마리
2024-06,건멸치,건멸치,2249.093,대멸,100,g
2024-06,건멸치,건멸치,2867.771,중멸,100,g
2024-06,건멸치,건멸치,3088.213,세멸,100,g
2024-06,건오징어,건오징어,72445.533,중품,10,마리
2024-06,김,마른김,1285.211,중품,10,장
2024-06,김,얼구운김,1872.828,중품,10,장
2024-06,건미역,건미역,3107.472,상품,100,g
2024-06,수입조기,부세수입(냉동),3817.162,중품,1,마리
2024-06,새우젓,새우젓,15073.875,상품,1,kg
2024-06,멸치액젓,멸치액젓,5331.744,상품,1,kg
2024-06,굵은소금,굵은소금,11212.004,상품,5,kg
2024-06,전복,전복,12329.759,중품,5,마리
2024-06,새우,흰다리(수입),4806.383,중품,10,마리
2024-06,홍합,깐홍합(냉장),2734.615,상품,100,g
2024-06,홍합,안깐홍합(냉장),3569.875,상품,1,kg
2024-06,건다시마,완도산,3736.095,상품,100,g
2024-06,즉석밥,CJ 햇반 백미밥 210g×8개,10127.681,상품,1,묶음
2024-06,두부,풀무원 국산콩 300g×2,5268.069,상품,1,개
2024-06,김치,대상 종가집 포기김치 3.3kg,32775.349,상품,1,개
2024-06,고추장,해찬들 우리쌀로만든 태양초고추장 1kg,15297.013,상품,1,개
2024-06,된장,청정원 재래식 생된장 1kg,7533.386,상품,1,개
2024-06,간장,샘표 양조간장 501 1.7L,12991.964,상품,1,개
2024-06,맛김(조미김),동원에프앤비 양반 들기름김 5g×20봉,9510.417,상품,1,묶음
2024-06,콩나물,풀무원 국산콩 콩나물 340g,2424.517,상품,1,봉
2024-07,쌀,20kg,53078.087,상품,20,kg
2024-07,쌀,10kg,28139.652,상품,10,kg
2024-07,찹쌀,일반계,3867.109,상품,1,kg
2024-07,콩,흰 콩(국산),5336.614,상품,500,g
2024-07,팥,붉은 팥(국산),10216.452,상품,500,g
2024-07,녹두,국산,11424.159,상품,500,g
2024-07,고구마,밤,5859.443,상품,1,kg
2024-07,고구마,밤,4932.365,중품,1,kg
2024-07,감자,수미(노지),313.822,상품,100,g
2024-07,감자,수미(노지),267.841,중품,100,g
2024-07,배추,봄,4623.292,상품,1,포기
2024-07,배추,봄,3229.242,중품,1,포기
2024-07,배추,여름(고랭지),5439.872,상품,1,포기
2024-07,양배추,양배추,3764.851,상품,1,포기
2024-07,양배추,양배추,3119.232,중품,1,포기
2024-07,시금치,시금치,1480.944,상품,100,g
2024-07,상추,적,1678.448,상품,100,g
2024-07,상추,적,738,중품,100,g
2024-07,상추,청,1955.323,상품,100,g
2024-07,얼갈이배추,얼갈이배추,3649.461,상품,1,kg
2024-07,수박,수박,22300.283,상품,1,개
2024-07,수박,수박,20068.493,중품,1,개
2024-07,참외,참외,14363.445,상품,10,개
2024-07,참외,참외,11921.458,중품,10,개
2024-07,오이,가시계통,12206.057,상품,10,개
2024-07,오이,다다기계통,10938.103,상품,10,개
2024-07,오이,다다기계통,6581.019,중품,10,개
2024-07,오이,취청,12931.584,상품,10,개
2024-07,호박,애호박,1424.491,상품,1,개
2024-07,호박,애호박,954.089,중품,1,개
2024-07,호박,쥬키니,1410.399,상품,1,개
2024-07,토마토,토마토,4418.525,상품,1,kg
2024-07,무,봄,2495.245,상품,1,개
2024-07,무,봄,2030.729,중품,1,개
2024-07,무,고랭지,2943.404,상품,1,개
2024-07,무,고랭지,2238,중품,1,개
2024-07,당근,무세척,6095.765,상품,1,kg
2024-07,당근,무세척,4068.235,중품,1,kg
2024-07,열무,열무,3775.076,상품,1,kg
2024-07,건고추,화건,18733.333,상품,600,g
2024-07,풋고추,풋고추(녹광 등),1646.136,상품,100,g
2024-07,풋고추,꽈리고추,1540.204,상품,100,g
2024-07,풋고추,꽈리고추,932.188,중품,100,g
2024-07,풋고추,청양고추,1308.371,상품,100,g
2024-07,풋고추,청양고추,727.399,중품,100,g
2024-07,풋고추,오이맛고추,1177.175,상품,100,g
2024-07,붉은고추,붉은고추,1874.647,상품,100,g
2024-07,양파,양파,1956.101,상품,1,kg
2024-07,양파,양파,1678.462,중품,1,kg
2024-07,파,대파,2914.765,상품,1,kg
2024-07,파,대파,2085.966,중품,1,kg
2024-07,파,쪽파,11000.289,상품,1,kg
2024-07,파,쪽파,7667.708,중품,1,kg
2024-07,생강,국산,16100.363,상품,1,kg
2024-07,고춧가루,국산,35697.913,상품,1,kg
2024-07,고춧가루,중국,13424.111,상품,1,kg
2024-07,미나리,미나리,1467.702,상품,100,g
2024-07,깻잎,깻잎,2318.648,상품,100,g
2024-07,깻잎,깻잎,1182.011,중품,100,g
2024-07,피망,청,1045.157,상품,100,g
2024-07,파프리카,파프리카,1267.009,상품,200,g
2024-07,파프리카,파프리카,872.188,중품,200,g
2024-07,멜론,멜론,8547.446,상품,1,개
2024-07,깐마늘(국산),깐마늘(국산),10010.039,상품,1,kg
2024-07,깐마늘(국산),깐마늘(국산),7551.71,중품,1,kg
2024-07,알배기배추,알배기배추,3068.301,상품,1,포기
2024-07,알배기배추,알배기배추,2092.618,중품,1,포기
2024-07,브로콜리,브로콜리(국산),2135.728,상품,1,개
2024-07,브로콜리,브로콜리(국산),1907.674,중품,1,개
2024-07,참깨,백색(국산),16845.538,상품,500,g
2024-07,참깨,중국,5212.527,중품,500,g
2024-07,땅콩,국산,3700.456,상품,100,g
2024-07,땅콩,수입,1116.713,중품,100,g
2024-07,느타리버섯,느타리버섯,960.101,상품,100,g
2024-07,느타리버섯,애느타리버섯,582.692,상품,100,g
2024-07,팽이버섯,팽이버섯,528.857,상품,150,g
2024-07,새송이버섯,새송이버섯,549.826,상품,100,g
2024-07,새송이버섯,새송이버섯,477.602,중품,100,g
2024-07,호두,수입,1533.045,중품,100,g
2024-07,아몬드,수입,1562.117,중품,100,g
2024-07,사과,후지,31655.076,상품,10,개
2024-07,사과,후지,23427.846,중품,10,개
2024-07,사과,쓰가루(아오리),24449.565,상품,10,개
2024-07,사과,쓰가루(아오리),16787.453,중품,10,개
2024-07,배,신고,79559.284,상품,10,개
2024-07,배,신고,54461.812,중품,10,개
2024-07,복숭아,백도,18993.221,상품,10,개
2024-07,복숭아,백도,15801.85,중품,10,개
2024-07,포도,캠벨얼리,14058.06,L과,1,kg
2024-07,포도,캠벨얼리,12907.861,M과,1,kg
2024-07,포도,샤인머스켓,38781.307,L과,2,kg
2024-07,포도,샤인머스켓,20466.667,M과,2,kg
2024-07,감귤,시설,9018.541,M과,10,개
2024-07,감귤,시설,6876.179,S과,10,개
2024-07,바나나,수입,277.468,상품,100,g
2024-07,바나나,수입,235.405,중품,100,g
2024-07,참다래,그린 뉴질랜드,10068.059,상품,10,개
2024-07,참다래,그린 뉴질랜드,9060.621,중품,10,개
2024-07,파인애플,수입,7133.241,상품,1,개
2024-07,파인애플,수입,5796.908,중품,1,개
2024-07,오렌지,네이블 미국,18080.556,상품,10,개
2024-07,오렌지,네이블 미국,12605.232,중품,10,개
2024-07,오렌지,네이블 EU,12757.357,중품,10,개
2024-07,오렌지,네이블 호주,13790.278,상품,10,개
2024-07,오렌지,네이블 호주,13899.939,중품,10,개
2024-07,방울토마토,방울토마토,8514.303,상품,1,kg
2024-07,방울토마토,대추방울토마토,6859.878,상품,1,kg
2024-07,레몬,수입,11924.997,상품,10,개
2024-07,레몬,수입,10138.837,중품,10,개
2024-07,체리,수입,2130.36,상품,100,g
2024-07,체리,수입,1642.839,중품,100,g
2024-07,망고,수입,4881.529,상품,1,개
2024-07,망고,수입,3263.838,중품,1,개
2024-07,아보카도,수입,2043.923,상품,1,개
2024-07,고등어,국산(염장),4783.077,중품,2,마리
2024-07,고등어,국산(신선 냉장),3623.68,大,1,마리
2024-07,고등어,국산(신선 냉장),2654.496,中,1,마리
2024-07,고등어,국산(냉동),4030.255,大,1,마리
2024-07,고등어,수입산(염장),6910.705,大,2,마리
2024-07,꽁치,냉동(수입),7012.265,중품,5,마리
2024-07,갈치,국산(냉장),16566.037,大,1,마리
2024-07,갈치,국산(냉장),7379.1,中,1,마리
2024-07,갈치,국산(냉장),3570.505,小,1,마리
2024-07,갈치,국산(냉동),10144.176,大,1,마리
2024-07,갈치,국산(냉동),4100.453,中,1,마리
2024-07,조기,참조기(냉동),1646.636,中,1,마리
2024-07,조기,참조기(냉동),1145.475,小,1,마리
2024-07,조기,굴비,2904.094,中,1,마리
2024-07,명태,냉동(원양수입통합),4186.743,大,1,마리
2024-07,명태,냉동(원양수입통합),2471.706,中,1,마리
2024-07,명태,냉동가공,9535.382,中,1,kg
2024-07,물오징어,연근해(신선 냉장),4588.451,小,1,마리
2024-07,물오징어,연근해(냉동),5674.763,中,1,마리
2024-07,물오징어,원양(냉동),4144.65,中,1,마리
2024-07,물오징어,원양(냉동),2983.582,小,1,마리
2024-07,건멸치,건멸치,2295.874,대멸,100,g
2024-07,건멸치,건멸치,2887.417,중멸,100,g
2024-07,건멸치,건멸치,3160.392,세멸,100,g
2024-07,건오징어,건오징어,77821.426,중품,10,마리
2024-07,김,마른김,1327.198,중품,10,장
2024-07,김,얼구운김,1886.786,중품,10,장
2024-07,건미역,건미역,3123.964,상품,100,g
2024-07,수입조기,부세수입(냉동),3836.173,중품,1,마리
2024-07,새우젓,새우젓,15137.714,상품,1,kg
2024-07,멸치액젓,멸치액젓,5335.831,상품,1,kg
