일련번호,부류구분,품목명,품목코드,등급,등급단위,거래수량,거래단위,거래단위수량,중량단위,평균가격,전일평균가격,전년가격,전일대비등락율,전년대비등락율,시장구분,사용여부,가격날짜
1870950,2,가지,22800,하,3,   8,키로상자,   8키로상자,01,6278,0,22500,0,28,9,Y,2024-01-01
1870954,2,무,23100,특,0,  20,키로상자(비닐포),  20키로상자(비닐포),34,12824,0,14000,0,92,9,Y,2024-01-01
1870955,2,무,23100,상,1,  20,키로상자(비닐포),  20키로상자(비닐포),34,10939,0,12408,0,88,9,Y,2024-01-01
1870956,2,무,23100,중,2,  20,키로상자(비닐포),  20키로상자(비닐포),34,1804,0,9827,0,18,9,Y,2024-01-01
1870957,2,무,23100,하,3,  20,키로상자(비닐포),  20키로상자(비닐포),34,1000,0,4106,0,24,9,Y,2024-01-01
1870969,2,당근,23200,특,0,  20,키로상자,  20키로상자,01,33000,0,52515,0,63,9,Y,2024-01-01
1870970,2,당근,23200,상,1,  20,키로상자,  20키로상자,01,33000,0,49936,0,66,9,Y,2024-01-01
1870971,2,당근,23200,중,2,  20,키로상자,  20키로상자,01,31404,0,44608,0,70,9,Y,2024-01-01
1870972,2,당근,23200,하,3,  20,키로상자,  20키로상자,01,26383,0,38545,0,68,9,Y,2024-01-01
1871041,2,생강,24600,상,1,  10,키로포대,  10키로포대,02,95053,0,99909,0,95,9,Y,2024-01-01
1871042,2,생강,24600,중,2,  10,키로포대,  10키로포대,02,78987,0,83954,0,94,9,Y,2024-01-01
1871043,2,생강,24600,하,3,  10,키로포대,  10키로포대,02,51434,0,66094,0,78,9,Y,2024-01-01
1871063,2,양상추,25200,상,1,   8,키로상자,   8키로상자,01,21968,0,19201,0,114,9,Y,2024-01-01
1871064,2,양상추,25200,중,2,   8,키로상자,   8키로상자,01,19595,0,16022,0,122,9,Y,2024-01-01
1871065,2,양상추,25200,하,3,   8,키로상자,   8키로상자,01,17657,0,14826,0,119,9,Y,2024-01-01
1871066,2,브로콜리,25800,상,1,   8,키로상자,   8키로상자,01,23769,0,20624,0,115,9,Y,2024-01-01
1871067,2,브로콜리,25800,중,2,   8,키로상자,   8키로상자,01,21962,0,19830,0,111,9,Y,2024-01-01
1871068,2,브로콜리,25800,하,3,   8,키로상자,   8키로상자,01,19577,0,15859,0,123,9,Y,2024-01-01
1871075,2,취나물,26300,상,1,   4,키로상자,   4키로상자,01,18045,0,30800,0,59,9,Y,2024-01-01
1871076,2,취나물,26300,중,2,   4,키로상자,   4키로상자,01,16470,0,24596,0,67,9,Y,2024-01-01
1871077,2,취나물,26300,하,3,   4,키로상자,   4키로상자,01,15000,0,20940,0,72,9,Y,2024-01-01
1871144,2,사과,41100,특,0,  10,키로상자,  10키로상자,01,60000,0,40000,0,150,9,Y,2024-01-01
1871145,2,사과,41100,상,1,  10,키로상자,  10키로상자,01,52500,0,30536,0,172,9,Y,2024-01-01
1871146,2,사과,41100,중,2,  10,키로상자,  10키로상자,01,43198,0,19204,0,225,9,Y,2024-01-01
1871147,2,사과,41100,하,3,  10,키로상자,  10키로상자,01,31822,0,17000,0,187,9,Y,2024-01-01
1871454,2,매실,43000,특,0,  10,키로상자,  10키로상자,01,36000,0,0,0,0,9,Y,2024-01-01
1871455,2,매실,43000,상,1,  10,키로상자,  10키로상자,01,33550,0,0,0,0,9,Y,2024-01-01
1871456,2,매실,43000,중,2,  10,키로상자,  10키로상자,01,22517,0,0,0,0,9,Y,2024-01-01
1871457,2,매실,43000,하,3,  10,키로상자,  10키로상자,01,13538,0,0,0,0,9,Y,2024-01-01
1881526,2,고구마,15100,특,0,  10,키로상자,  10키로상자,01,45810,47886,0,96,0,1,Y,2024-01-09
1881527,2,고구마,15100,상,1,  10,키로상자,  10키로상자,01,29710,29347,0,101,0,1,Y,2024-01-09
1881528,2,고구마,15100,중,2,  10,키로상자,  10키로상자,01,21192,21289,0,100,0,1,Y,2024-01-09
1881529,2,고구마,15100,하,3,  10,키로상자,  10키로상자,01,12561,11800,0,106,0,1,Y,2024-01-09
1881546,2,감자,15200,특,0,  20,키로상자,  20키로상자,01,67003,67832,0,99,0,1,Y,2024-01-09
1881547,2,감자,15200,상,1,  20,키로상자,  20키로상자,01,48020,47800,0,100,0,1,Y,2024-01-09
1881548,2,감자,15200,중,2,  20,키로상자,  20키로상자,01,32918,32339,0,102,0,1,Y,2024-01-09
1881549,2,감자,15200,하,3,  20,키로상자,  20키로상자,01,17806,16301,0,109,0,1,Y,2024-01-09
1881575,2,배추,21100,특,0,  10,키로망대,  10키로망대,04,6800,6899,0,99,0,1,Y,2024-01-09
1881576,2,배추,21100,상,1,  10,키로망대,  10키로망대,04,6560,6175,0,106,0,1,Y,2024-01-09
1881577,2,배추,21100,중,2,  10,키로망대,  10키로망대,04,5380,5609,0,96,0,1,Y,2024-01-09
1881578,2,배추,21100,하,3,  10,키로망대,  10키로망대,04,4551,4185,0,109,0,1,Y,2024-01-09
1881602,2,양배추,21200,상,1,   8,키로망대,   8키로망대,04,4676,4628,0,101,0,1,Y,2024-01-09
1881603,2,양배추,21200,중,2,   8,키로망대,   8키로망대,04,3853,3915,0,98,0,1,Y,2024-01-09
1881604,2,양배추,21200,하,3,   8,키로망대,   8키로망대,04,3170,3240,0,98,0,1,Y,2024-01-09
1881616,2,시금치,21300,특,0, 500,그람단, 500그람단,48,1916,2006,0,96,0,1,Y,2024-01-09
1881617,2,시금치,21300,상,1, 500,그람단, 500그람단,48,1738,1768,0,98,0,1,Y,2024-01-09
1881618,2,시금치,21300,중,2, 500,그람단, 500그람단,48,1598,1636,0,98,0,1,Y,2024-01-09
1881619,2,시금치,21300,하,3, 500,그람단, 500그람단,48,1289,1223,0,105,0,1,Y,2024-01-09
1881636,2,상추,21400,상,1,   4,키로상자,   4키로상자,01,22731,24041,0,95,0,1,Y,2024-01-09
1881637,2,상추,21400,중,2,   4,키로상자,   4키로상자,01,17586,18833,0,93,0,1,Y,2024-01-09
1881638,2,상추,21400,하,3,   4,키로상자,   4키로상자,01,12794,13492,0,95,0,1,Y,2024-01-09
1881654,2,깻잎,21500,상,1, 100,속, 100속,88,37989,37420,0,102,0,1,Y,2024-01-09
1881655,2,깻잎,21500,중,2, 100,속, 100속,88,25263,25115,0,101,0,1,Y,2024-01-09
1881656,2,깻잎,21500,하,3, 100,속, 100속,88,17626,18880,0,93,0,1,Y,2024-01-09
1881681,2,쑥갓,21800,상,1,   4,키로상자,   4키로상자,01,11692,12091,0,97,0,1,Y,2024-01-09
1881682,2,쑥갓,21800,중,2,   4,키로상자,   4키로상자,01,9773,10179,0,96,0,1,Y,2024-01-09
1881683,2,쑥갓,21800,하,3,   4,키로상자,   4키로상자,01,8359,7468,0,112,0,1,Y,2024-01-09
1881806,2,토마토,22500,특,0,  10,키로상자,  10키로상자,01,53083,53083,0,100,0,1,Y,2024-01-09
1881807,2,토마토,22500,상,1,  10,키로상자,  10키로상자,01,51007,51007,0,100,0,1,Y,2024-01-09
1881808,2,토마토,22500,중,2,  10,키로상자,  10키로상자,01,47530,47530,0,100,0,1,Y,2024-01-09
1881809,2,토마토,22500,하,3,  10,키로상자,  10키로상자,01,28032,28032,0,100,0,1,Y,2024-01-09
1881910,2,가지,22800,상,1,   8,키로상자,   8키로상자,01,44952,46883,0,96,0,1,Y,2024-01-09
1881911,2,가지,22800,중,2,   8,키로상자,   8키로상자,01,39198,42615,0,92,0,1,Y,2024-01-09
1881912,2,가지,22800,하,3,   8,키로상자,   8키로상자,01,21721,31693,0,69,0,1,Y,2024-01-09
1881916,2,무,23100,특,0,  20,키로상자,  20키로상자,01,11272,11043,0,102,0,1,Y,2024-01-09
1881917,2,무,23100,상,1,  20,키로상자,  20키로상자,01,9524,9000,0,106,0,1,Y,2024-01-09
1881918,2,무,23100,중,2,  20,키로상자,  20키로상자,01,7419,7170,0,103,0,1,Y,2024-01-09
1881919,2,무,23100,하,3,  20,키로상자,  20키로상자,01,5272,5839,0,90,0,1,Y,2024-01-09
1881942,2,당근,23200,특,0,  20,키로상자,  20키로상자,01,25662,24879,0,103,0,1,Y,2024-01-09
1881943,2,당근,23200,상,1,  20,키로상자,  20키로상자,01,20246,19879,0,102,0,1,Y,2024-01-09
1881944,2,당근,23200,중,2,  20,키로상자,  20키로상자,01,15971,16462,0,97,0,1,Y,2024-01-09
1881945,2,당근,23200,하,3,  20,키로상자,  20키로상자,01,13342,14378,0,93,0,1,Y,2024-01-09
1882166,2,파슬리,25400,상,1,   4,키로상자,   4키로상자,01,58100,86305,0,67,0,1,Y,2024-01-09
1882167,2,파슬리,25400,중,2,   4,키로상자,   4키로상자,01,56139,76204,0,74,0,1,Y,2024-01-09
1882168,2,파슬리,25400,하,3,   4,키로상자,   4키로상자,01,50017,69159,0,72,0,1,Y,2024-01-09
1882174,2,셀러리,25600,상,1,  10,키로상자,  10키로상자,01,17083,20748,0,82,0,1,Y,2024-01-09
1882175,2,셀러리,25600,중,2,  10,키로상자,  10키로상자,01,15693,17728,0,89,0,1,Y,2024-01-09
1882176,2,셀러리,25600,하,3,  10,키로상자,  10키로상자,01,14154,15407,0,92,0,1,Y,2024-01-09
1882177,2,칼리플라워,25700,상,1,   8,키로상자,   8키로상자,01,16278,15855,0,103,0,1,Y,2024-01-09
1882178,2,칼리플라워,25700,중,2,   8,키로상자,   8키로상자,01,14166,14498,0,98,0,1,Y,2024-01-09
1882179,2,칼리플라워,25700,하,3,   8,키로상자,   8키로상자,01,11986,12137,0,99,0,1,Y,2024-01-09
1883280,2,고구마,15100,특,0,  10,키로상자,  10키로상자,01,34590,35916,0,96,0,9,Y,2024-01-09
1883281,2,고구마,15100,상,1,  10,키로상자,  10키로상자,01,29074,27376,0,106,0,9,Y,2024-01-09
1883282,2,고구마,15100,중,2,  10,키로상자,  10키로상자,01,25475,21719,0,117,0,9,Y,2024-01-09
1883283,2,고구마,15100,하,3,  10,키로상자,  10키로상자,01,14867,13227,0,112,0,9,Y,2024-01-09
1883288,2,감자,15200,특,0,  20,키로상자,  20키로상자,01,78700,48802,0,161,0,9,Y,2024-01-09
1883289,2,감자,15200,상,1,  20,키로상자,  20키로상자,01,69912,43041,0,162,0,9,Y,2024-01-09
1883290,2,감자,15200,중,2,  20,키로상자,  20키로상자,01,44664,31801,0,140,0,9,Y,2024-01-09
1883291,2,감자,15200,하,3,  20,키로상자,  20키로상자,01,25313,18070,0,140,0,9,Y,2024-01-09
1883296,2,배추,21100,특,0,  10,키로망대,  10키로망대,04,7200,7200,0,100,0,9,Y,2024-01-09
1883297,2,배추,21100,상,1,  10,키로망대,  10키로망대,04,6905,6905,0,100,0,9,Y,2024-01-09
1883298,2,배추,21100,중,2,  10,키로망대,  10키로망대,04,5500,5500,0,100,0,9,Y,2024-01-09
1883299,2,배추,21100,하,3,  10,키로망대,  10키로망대,04,5220,5220,0,100,0,9,Y,2024-01-09
1883310,2,양배추,21200,특,0,  10,키로망대,  10키로망대,04,4808,5500,0,87,0,9,Y,2024-01-09
1883311,2,양배추,21200,상,1,  10,키로망대,  10키로망대,04,4611,4848,0,95,0,9,Y,2024-01-09
1883312,2,양배추,21200,중,2,  10,키로망대,  10키로망대,04,4093,4000,0,102,0,9,Y,2024-01-09
1883313,2,양배추,21200,하,3,  10,키로망대,  10키로망대,04,3368,3318,0,102,0,9,Y,2024-01-09
1883343,2,상추,21400,특,0,   4,키로상자,   4키로상자,01,26200,26200,0,100,0,9,Y,2024-01-09
1883344,2,상추,21400,상,1,   4,키로상자,   4키로상자,01,23817,25081,0,95,0,9,Y,2024-01-09
1883345,2,상추,21400,중,2,   4,키로상자,   4키로상자,01,15786,17797,0,89,0,9,Y,2024-01-09
1883346,2,상추,21400,하,3,   4,키로상자,   4키로상자,01,13260,13351,0,99,0,9,Y,2024-01-09
1883363,2,깻잎,21500,상,1,   2,속,   2속,88,33203,35522,0,93,0,9,Y,2024-01-09
1883364,2,깻잎,21500,중,2,   2,속,   2속,88,24902,21584,0,115,0,9,Y,2024-01-09
1883365,2,깻잎,21500,하,3,   2,속,   2속,88,20955,17986,0,117,0,9,Y,2024-01-09
1883366,2,쑥갓,21800,상,1,   4,키로상자,   4키로상자,01,16000,21000,0,76,0,9,Y,2024-01-09
1883367,2,쑥갓,21800,중,2,   4,키로상자,   4키로상자,01,15000,18000,0,83,0,9,Y,2024-01-09
1883368,2,쑥갓,21800,하,3,   4,키로상자,   4키로상자,01,12098,13650,0,89,0,9,Y,2024-01-09
1883369,2,미나리,21900,상,1,  20,키로단,  20키로단,29,55000,55000,0,100,0,9,Y,2024-01-09
1883370,2,미나리,21900,중,2,  20,키로단,  20키로단,29,50278,50278,0,100,0,9,Y,2024-01-09
1883371,2,미나리,21900,하,3,  20,키로단,  20키로단,29,50000,50000,0,100,0,9,Y,2024-01-09
1883375,2,수박,22100,특,0,  10,키로상자,  10키로상자,01,21182,21182,0,100,0,9,Y,2024-01-09
1883376,2,수박,22100,상,1,  10,키로상자,  10키로상자,01,19397,19397,0,100,0,9,Y,2024-01-09
1883377,2,수박,22100,중,2,  10,키로상자,  10키로상자,01,11229,11229,0,100,0,9,Y,2024-01-09
1883378,2,수박,22100,하,3,  10,키로상자,  10키로상자,01,6857,6857,0,100,0,9,Y,2024-01-09
1883418,2,토마토,22500,상,1,  10,키로상자,  10키로상자,01,24600,24600,0,100,0,9,Y,2024-01-09
1883419,2,토마토,22500,중,2,  10,키로상자,  10키로상자,01,22000,22000,0,100,0,9,Y,2024-01-09
1883420,2,토마토,22500,하,3,  10,키로상자,  10키로상자,01,20000,20000,0,100,0,9,Y,2024-01-09
1883421,2,토마토,22500,특,0,  10,키로상자,  10키로상자,01,27000,27000,0,100,0,9,Y,2024-01-09
1883441,2,멜론,22700,특,0,   8,키로상자,   8키로상자,01,46525,45600,0,102,0,9,Y,2024-01-09
1883442,2,멜론,22700,상,1,   8,키로상자,   8키로상자,01,41245,35000,0,118,0,9,Y,2024-01-09
1883443,2,멜론,22700,중,2,   8,키로상자,   8키로상자,01,20833,35000,0,60,0,9,Y,2024-01-09
1883444,2,멜론,22700,하,3,   8,키로상자,   8키로상자,01,10000,35000,0,29,0,9,Y,2024-01-09
1883457,2,가지,22800,상,1,   8,키로상자,   8키로상자,01,33600,33600,0,100,0,9,Y,2024-01-09
1883458,2,가지,22800,중,2,   8,키로상자,   8키로상자,01,27656,27656,0,100,0,9,Y,2024-01-09
1883459,2,가지,22800,하,3,   8,키로상자,   8키로상자,01,6278,6278,0,100,0,9,Y,2024-01-09
1883463,2,무,23100,특,0,  20,키로상자(비닐포),  20키로상자(비닐포),34,10091,12240,0,82,0,9,Y,2024-01-09
1883464,2,무,23100,상,1,  20,키로상자(비닐포),  20키로상자(비닐포),34,8016,9750,0,82,0,9,Y,2024-01-09
1883465,2,무,23100,중,2,  20,키로상자(비닐포),  20키로상자(비닐포),34,7046,7735,0,91,0,9,Y,2024-01-09
1883466,2,무,23100,하,3,  20,키로상자(비닐포),  20키로상자(비닐포),34,4686,6460,0,73,0,9,Y,2024-01-09
1883478,2,당근,23200,특,0,  20,키로상자,  20키로상자,01,28000,28000,0,100,0,9,Y,2024-01-09
1883479,2,당근,23200,상,1,  20,키로상자,  20키로상자,01,22540,24746,0,91,0,9,Y,2024-01-09
1883480,2,당근,23200,중,2,  20,키로상자,  20키로상자,01,20961,21079,0,99,0,9,Y,2024-01-09
1883481,2,당근,23200,하,3,  20,키로상자,  20키로상자,01,19100,16801,0,114,0,9,Y,2024-01-09
1883483,2,연근,23300,상,1,  15,키로상자,  15키로상자,01,60947,0,0,0,0,9,Y,2024-01-09
1883550,2,생강,24600,상,1,  10,키로포대,  10키로포대,02,97143,73396,0,132,0,9,Y,2024-01-09
1883551,2,생강,24600,중,2,  10,키로포대,  10키로포대,02,85433,51000,0,168,0,9,Y,2024-01-09
1883552,2,생강,24600,하,3,  10,키로포대,  10키로포대,02,72143,50000,0,144,0,9,Y,2024-01-09
1883572,2,양상추,25200,상,1,   8,키로상자,   8키로상자,01,32286,30303,0,107,0,9,Y,2024-01-09
1883573,2,양상추,25200,중,2,   8,키로상자,   8키로상자,01,25914,22000,0,118,0,9,Y,2024-01-09
1883574,2,양상추,25200,하,3,   8,키로상자,   8키로상자,01,19740,20000,0,99,0,9,Y,2024-01-09
1883575,2,브로콜리,25800,상,1,   8,키로상자,   8키로상자,01,19943,22305,0,89,0,9,Y,2024-01-09
1883576,2,브로콜리,25800,중,2,   8,키로상자,   8키로상자,01,15678,16924,0,93,0,9,Y,2024-01-09
1883577,2,브로콜리,25800,하,3,   8,키로상자,   8키로상자,01,13417,14314,0,94,0,9,Y,2024-01-09
1883584,2,취나물,26300,상,1,   4,키로상자,   4키로상자,01,18898,20852,0,91,0,9,Y,2024-01-09
1883585,2,취나물,26300,중,2,   4,키로상자,   4키로상자,01,15000,19792,0,76,0,9,Y,2024-01-09
1883586,2,취나물,26300,하,3,   4,키로상자,   4키로상자,01,15000,18018,0,83,0,9,Y,2024-01-09
1883653,2,사과,41100,특,0,  10,키로상자,  10키로상자,01,80880,90000,0,90,0,9,Y,2024-01-09
1883654,2,사과,41100,상,1,  10,키로상자,  10키로상자,01,63644,74713,0,85,0,9,Y,2024-01-09
1883655,2,사과,41100,중,2,  10,키로상자,  10키로상자,01,48941,55437,0,88,0,9,Y,2024-01-09
1883656,2,사과,41100,하,3,  10,키로상자,  10키로상자,01,31647,39084,0,81,0,9,Y,2024-01-09
1883825,2,감귤,41500,특,0,  10,키로상자,  10키로상자,01,17000,17087,0,99,0,9,Y,2024-01-09
1883826,2,감귤,41500,상,1,  10,키로상자,  10키로상자,01,16631,10754,0,155,0,9,Y,2024-01-09
1883827,2,감귤,41500,중,2,  10,키로상자,  10키로상자,01,14500,8808,0,165,0,9,Y,2024-01-09
1883828,2,감귤,41500,하,3,  10,키로상자,  10키로상자,01,10723,7822,0,137,0,9,Y,2024-01-09
1883963,2,매실,43000,특,0,  10,키로상자,  10키로상자,01,36000,36000,0,100,0,9,Y,2024-01-09
1883964,2,매실,43000,상,1,  10,키로상자,  10키로상자,01,33550,33550,0,100,0,9,Y,2024-01-09
1883965,2,매실,43000,중,2,  10,키로상자,  10키로상자,01,22517,22517,0,100,0,9,Y,2024-01-09
1883966,2,매실,43000,하,3,  10,키로상자,  10키로상자,01,13538,13538,0,100,0,9,Y,2024-01-09
1884015,2,고구마,15100,특,0,  10,키로상자,  10키로상자,01,47886,0,38352,0,125,1,Y,2024-01-08
1884016,2,고구마,15100,상,1,  10,키로상자,  10키로상자,01,29347,0,22771,0,129,1,Y,2024-01-08
1884017,2,고구마,15100,중,2,  10,키로상자,  10키로상자,01,21289,0,14552,0,146,1,Y,2024-01-08
1884018,2,고구마,15100,하,3,  10,키로상자,  10키로상자,01,11800,0,7269,0,162,1,Y,2024-01-08
1884035,2,감자,15200,특,0,  20,키로상자,  20키로상자,01,67832,0,61687,0,110,1,Y,2024-01-08
1884036,2,감자,15200,상,1,  20,키로상자,  20키로상자,01,47800,0,51018,0,94,1,Y,2024-01-08
1884037,2,감자,15200,중,2,  20,키로상자,  20키로상자,01,32339,0,35567,0,91,1,Y,2024-01-08
1884038,2,감자,15200,하,3,  20,키로상자,  20키로상자,01,16301,0,18574,0,88,1,Y,2024-01-08
1884064,2,배추,21100,특,0,  10,키로망대,  10키로망대,04,6899,0,4685,0,147,1,Y,2024-01-08
1884065,2,배추,21100,상,1,  10,키로망대,  10키로망대,04,6175,0,3934,0,157,1,Y,2024-01-08
1884066,2,배추,21100,중,2,  10,키로망대,  10키로망대,04,5609,0,2962,0,189,1,Y,2024-01-08
1884067,2,배추,21100,하,3,  10,키로망대,  10키로망대,04,4185,0,1695,0,247,1,Y,2024-01-08
1884091,2,양배추,21200,상,1,   8,키로망대,   8키로망대,04,4628,0,4798,0,96,1,Y,2024-01-08
1884092,2,양배추,21200,중,2,   8,키로망대,   8키로망대,04,3915,0,3851,0,102,1,Y,2024-01-08
1884093,2,양배추,21200,하,3,   8,키로망대,   8키로망대,04,3240,0,2918,0,111,1,Y,2024-01-08
1884105,2,시금치,21300,특,0, 500,그람단, 500그람단,48,2006,0,1632,0,123,1,Y,2024-01-08
1884106,2,시금치,21300,상,1, 500,그람단, 500그람단,48,1768,0,1334,0,133,1,Y,2024-01-08
1884107,2,시금치,21300,중,2, 500,그람단, 500그람단,48,1636,0,1228,0,133,1,Y,2024-01-08
1884108,2,시금치,21300,하,3, 500,그람단, 500그람단,48,1223,0,846,0,145,1,Y,2024-01-08
1884125,2,상추,21400,상,1,   4,키로상자,   4키로상자,01,24041,0,38236,0,63,1,Y,2024-01-08
1884126,2,상추,21400,중,2,   4,키로상자,   4키로상자,01,18833,0,29119,0,65,1,Y,2024-01-08
1884127,2,상추,21400,하,3,   4,키로상자,   4키로상자,01,13492,0,15805,0,85,1,Y,2024-01-08
1884143,2,깻잎,21500,상,1, 100,속, 100속,88,37420,0,37539,0,100,1,Y,2024-01-08
1884144,2,깻잎,21500,중,2, 100,속, 100속,88,25115,0,26848,0,94,1,Y,2024-01-08
1884145,2,깻잎,21500,하,3, 100,속, 100속,88,18880,0,20598,0,92,1,Y,2024-01-08
1884170,2,쑥갓,21800,상,1,   4,키로상자,   4키로상자,01,12091,0,12918,0,94,1,Y,2024-01-08
1884171,2,쑥갓,21800,중,2,   4,키로상자,   4키로상자,01,10179,0,9869,0,103,1,Y,2024-01-08
1884172,2,쑥갓,21800,하,3,   4,키로상자,   4키로상자,01,7468,0,7964,0,94,1,Y,2024-01-08
1884311,2,토마토,22500,특,0,  10,키로상자,  10키로상자,01,53083,0,17000,0,312,1,Y,2024-01-08
1884312,2,토마토,22500,상,1,  10,키로상자,  10키로상자,01,51007,0,16071,0,317,1,Y,2024-01-08
1884313,2,토마토,22500,중,2,  10,키로상자,  10키로상자,01,47530,0,11741,0,405,1,Y,2024-01-08
1884314,2,토마토,22500,하,3,  10,키로상자,  10키로상자,01,28032,0,6405,0,438,1,Y,2024-01-08
1884415,2,가지,22800,상,1,   8,키로상자,   8키로상자,01,46883,0,35686,0,131,1,Y,2024-01-08
1884416,2,가지,22800,중,2,   8,키로상자,   8키로상자,01,42615,0,29680,0,144,1,Y,2024-01-08
1884417,2,가지,22800,하,3,   8,키로상자,   8키로상자,01,31693,0,19436,0,163,1,Y,2024-01-08
1884421,2,무,23100,특,0,  20,키로상자,  20키로상자,01,11043,0,11225,0,98,1,Y,2024-01-08
1884422,2,무,23100,상,1,  20,키로상자,  20키로상자,01,9000,0,9915,0,91,1,Y,2024-01-08
1884423,2,무,23100,중,2,  20,키로상자,  20키로상자,01,7170,0,7777,0,92,1,Y,2024-01-08
